Part_ID,Defective,Defect_Type,Downtime_Minutes,Machine_Age_Yrs,Vibration_Level,Temperature_C,Plant
2093,0,Dimensional,66.37267461827376,13.97072232785917,7.752078790796386,62.04554825280115,Plant3
2094,0,Weld,37.65717367488749,11.152377035290353,7.711337316454578,63.25434212540657,Plant3
2095,0,Surface,237.68704147440744,10.27972850656297,6.147484285561665,76.956406638951,Plant2
2096,0,Dimensional,109.00710697680152,8.909838981825088,3.2217841742803848,54.83268830124318,Plant4
2097,0,Dimensional,107.43460593472844,4.381569686367671,3.060735129408487,69.83628507968581,Plant1
2098,0,Leak,113.24627865446455,3.60718548387044,7.656127924722542,65.86727129317906,Plant4
2099,0,Weld,152.25965773434186,8.314243088261943,7.545329855156319,46.074951278239155,Plant2
2100,0,Surface,45.06239486132085,4.072774030696971,4.87284128465975,57.74699300481095,Plant3
2101,0,Surface,4.131642113735023,9.500999033701369,9.683769853939706,57.3493810192986,Plant3
2102,0,Dimensional,199.66295873618404,10.394135493915837,5.917800143892278,81.8303941040949,Plant2
2103,0,Other,16.560515987755352,8.83300276776053,2.7856012519377606,70.45726875651093,Plant1
2104,0,Weld,153.53831377553354,2.4735472626639776,4.448737800664217,66.44670373541484,Plant2
2105,0,Dimensional,10.308169145391021,2.750463464430318,5.010941156010747,22.046090159319945,Plant2
2106,0,Weld,56.4595557399076,3.473435400859311,5.172797273498227,45.917305945212036,Plant2
2107,0,Weld,7.811978374779741,3.9973954648484074,7.5000064357034155,72.2778803193884,Plant1
2108,0,Dimensional,88.63100099371161,14.868473979001331,3.087422174671282,72.82042792606339,Plant1
2109,0,Surface,127.05862219575722,6.478435219220592,2.3369754017755664,57.5775179587058,Plant3
2110,1,Dimensional,22.566929607984402,5.7956538573367204,6.204647366010191,65.27678210785773,Plant4
2111,0,Dimensional,55.754678877326995,2.679466263634978,3.9860309821482924,64.56763484462195,Plant1
2112,0,Weld,319.5224644296288,10.259165078912755,9.847012246933648,66.69445921681314,Plant1
2113,0,Dimensional,70.09126828124097,10.47848020670665,6.886440762951265,61.279954670740814,Plant1
2114,0,Weld,194.66847856682364,4.280832964522641,3.9492070953195197,73.15368414455702,Plant2
2115,0,Other,314.3795759825902,13.95014003201997,7.425707477568412,76.06109708685766,Plant4
2116,0,Dimensional,439.5658742032891,12.406416105736655,6.460821590166011,55.40383620007982,Plant3
2117,0,Surface,274.313341861194,4.994151118497605,6.267394294926556,53.05627368264568,Plant3
2118,0,Weld,45.82248596251581,8.316046501914986,4.755512136823015,57.038857686897686,Plant2
2119,0,Weld,394.2431841927169,7.959081130585049,5.8409017032769315,65.4871801889074,Plant3
2120,0,Weld,200.81014546855528,6.53076577645017,0.7940841988146712,68.55631240580675,Plant2
2121,0,Dimensional,217.80994308177546,12.629251266732972,7.634178808444101,72.88450005006642,Plant2
2122,0,Surface,1.8347126017604194,3.4204383130749627,-1.872124779336045,74.71421886127393,Plant1
2123,1,Surface,370.118411057622,7.399085117761305,4.11575381194817,68.62448608837857,Plant1
2124,0,Other,180.65812721416415,7.564404697139821,1.8085788936119322,67.29591826150642,Plant1
2125,1,Dimensional,175.3053379044048,8.093432859984336,3.9982977175369534,81.48895507191021,Plant4
2126,0,Crack,10.204836004030009,13.197549884282171,4.851765455175789,65.05000038520967,Plant4
2127,0,Dimensional,31.764732940647267,4.836169312619516,2.606412932167577,70.90046829851572,Plant3
2128,0,Other,393.2494633579308,3.3380012556595458,-0.5489544852784816,68.20254646616483,Plant4
2129,0,Surface,83.34026974320417,10.031510016674405,5.414131448282116,63.26813590248861,Plant1
2130,0,Surface,60.87144136528244,4.259848174714613,9.17287956405579,63.334122340680956,Plant4
2131,0,Surface,219.86539671720112,2.974117116110057,4.2974396662999865,78.21956767034698,Plant3
2132,0,Dimensional,10.967078420936817,7.546439867423695,6.9186619124516,64.0976969368552,Plant1
2133,0,Dimensional,64.7362368079401,4.855403601155833,8.008769675113772,61.473308426612306,Plant4
2134,0,Dimensional,56.53505968558346,6.695816045283787,1.1999241509084038,57.62944268078461,Plant1
2135,0,Dimensional,51.66651682652071,5.376244041331947,4.085449697043358,69.22535424855035,Plant3
2136,0,Dimensional,44.126962514904605,3.2042740154044047,2.447228776622397,59.87861968364492,Plant3
2137,0,Weld,28.298066404249177,9.284513638014621,3.3874459240436723,68.3179448884949,Plant1
2138,0,Surface,22.781128038795536,2.351239434513314,8.404023402293259,66.77723740013612,Plant2
2139,0,Dimensional,122.73359842479246,14.562879523927194,5.447358972848384,60.726119813123226,Plant3
2140,0,Leak,302.18311519952056,6.4372967825545615,6.577647202090348,51.04415772432803,Plant4
2141,0,Surface,85.32108583895206,11.037047636367449,4.912201788072429,54.707756893237715,Plant3
2142,0,Other,42.454275047387256,12.53471734311685,2.5788947085289124,56.281284782140055,Plant1
2143,0,Surface,20.802494635221144,5.628362342014217,6.356231394437412,54.95970038536535,Plant1
2144,0,Dimensional,212.7360625881915,11.733603218430886,7.505150742885643,69.5526782391919,Plant3
2145,0,Surface,426.9087012365627,12.821471120521224,5.6347484323373145,86.29175346673865,Plant1
2146,0,Surface,51.53812526423762,5.137124039550976,5.97824872351987,59.890099248170756,Plant2
2147,0,Dimensional,41.259579989664616,14.902430799648945,2.5303972272664312,61.15725320524065,Plant3
2148,0,Dimensional,110.40361164372469,2.2689528769471616,6.413727266298452,59.15417452513619,Plant2
2149,0,Dimensional,179.17417011776658,4.821006243062034,7.692027645852698,73.57676760629619,Plant3
2150,0,Dimensional,72.9250615994199,12.140269831600907,5.809170948542907,69.2635686039338,Plant2
2151,0,Surface,119.33399942597254,4.523703325724787,1.4064335082462147,64.83372577844503,Plant4
2152,0,Surface,151.2859500289853,11.077378222980684,8.271259001550563,52.86888532449719,Plant1
2153,0,Dimensional,388.05524905702566,13.121895264777748,3.1103522127124723,55.32237659752318,Plant1
2154,0,Surface,21.644191480843126,14.469785544245383,5.775573653779823,66.75293575558128,Plant3
2155,0,Surface,713.4639907490666,8.165217700203504,6.905952537121837,67.23287290423936,Plant3
2156,0,Dimensional,59.740570423428544,14.624418598767527,7.159236644101989,64.8389070803427,Plant2
2157,0,Dimensional,154.13526850432424,7.3510898568618215,1.3998863764403087,71.64927127260303,Plant1
2158,0,Dimensional,101.9520870259791,4.835664515767014,5.234434512145875,52.77422630357992,Plant1
2159,0,Dimensional,80.02004059411918,8.680984090101429,5.102043221765218,68.03589877159962,Plant2
2160,0,Dimensional,143.70934297083087,10.447702176049404,7.878056375453022,67.47986322096716,Plant4
2161,0,Dimensional,60.45283575886121,7.953523108649269,5.9174470848212595,55.42060781329921,Plant4
2162,0,Surface,16.176089761741625,9.370641771568291,7.89623532208992,58.95100278397547,Plant4
2163,0,Surface,80.54124803317492,7.413319440453452,6.079835199770307,71.93129475689473,Plant3
2164,0,Dimensional,88.55622710648322,8.821905402276247,4.8516675908775655,53.614083518499235,Plant2
2165,0,Dimensional,27.06288891142359,14.3837437353053,5.3877188430763185,89.63771069920632,Plant2
2166,1,Surface,329.1530706191828,8.497804982972315,8.047193834204926,70.55761600891753,Plant4
2167,0,Leak,30.971009439621785,5.291335226520383,2.406136328997502,64.42663189351944,Plant2
2168,0,Weld,63.15893228630023,11.86370607966342,6.811909020241064,62.478476656284236,Plant2
2169,0,Surface,20.200253310257484,6.388597951160142,3.744768017558426,72.8820149864195,Plant4
2170,0,Dimensional,92.09190722840586,12.61069322067808,3.315041831502594,60.88650468403657,Plant3
2171,0,Dimensional,44.11749272692698,2.738945856790507,7.046852733232346,61.29683741988937,Plant2
2172,0,Leak,80.63029658774364,6.318313702412987,3.2338254899780123,79.52588274783717,Plant1
2173,0,Dimensional,30.52776844934408,3.226678807388313,5.75414943385065,60.28441005134565,Plant3
2174,0,Other,6.633003585473439,3.109131715195809,4.02211715568047,66.36081348505395,Plant2
2175,0,Surface,181.274240907552,10.559064269241684,0.28612660820705305,57.39787924052977,Plant2
2176,0,Surface,122.96079176075327,7.009352417596896,5.955431960208697,67.59040477487709,Plant1
2177,0,Dimensional,49.996356938484844,13.329226245806463,5.252642545913579,70.80614434440054,Plant2
2178,0,Surface,5.839093040882035,8.713266792355878,1.1798389711703634,81.82895509191819,Plant1
2179,0,Surface,240.80991872354184,5.839461875239675,3.6028209169222762,55.626511100273916,Plant1
2180,0,Dimensional,22.329915201758666,11.371555543508531,1.3860157665753907,50.52125795704787,Plant2
2181,0,Dimensional,320.39037226086714,10.112218290614095,6.463379774592826,62.332093962179705,Plant3
2182,0,Leak,78.14746968836306,12.394730070779644,7.775986405420193,58.82886009313915,Plant3
2183,0,Surface,49.932184774324426,10.366647592444505,6.698981210092372,64.84552961445907,Plant2
2184,0,Surface,162.46366418790547,4.171174422285963,6.978260313600183,70.21988325864788,Plant2
2185,0,Dimensional,251.311936026415,10.714030489671858,3.9643391886663717,87.65023075823541,Plant4
2186,0,Weld,55.58024906715354,7.090139569005534,6.0938560222207485,60.48514642745556,Plant4
2187,0,Weld,62.77688775847943,8.020859393348385,4.9818627397156785,42.89596312447062,Plant4
2188,0,Surface,68.1210072795378,13.980339484585482,5.370629032177639,62.62023350492298,Plant3
2189,0,Surface,306.62362406281176,6.6795326018707115,6.914862920909044,68.50527664723296,Plant4
2190,0,Surface,141.5385979053031,9.955468858880904,7.350974841294472,55.30369259939586,Plant2
2191,0,Surface,34.145817202747075,6.725262534359114,4.220487220722968,67.33682452914617,Plant2
2192,0,Dimensional,24.548015349375333,3.231457309651293,2.1847103772899024,66.37481535344907,Plant1
2193,0,Crack,31.421083576073844,7.895829446627907,4.625190930614288,67.5985174399892,Plant3
2194,0,Surface,36.71193526432466,9.761799557975475,4.561453429372231,72.91321954129857,Plant4
2195,0,Dimensional,31.392371155948283,7.297542796488783,5.569195760028313,64.1730871566333,Plant1
2196,0,Surface,128.93117750282343,7.078660400816397,6.665991836928246,70.4753765650616,Plant3
2197,0,Weld,14.786760598151714,12.66492068062716,1.1708360690318855,47.01038852769683,Plant1
2198,0,Dimensional,58.79703912440985,2.385907239763113,3.6581728976170482,55.376207082073336,Plant3
2199,0,Dimensional,117.71665493660134,5.842610157621559,3.072223621365119,61.58465669073941,Plant3
2200,0,Surface,41.24427287823943,12.55284444990375,7.501787577383581,54.948708599837225,Plant1
2201,1,Dimensional,8.100270280212312,13.96689193194513,4.583258213295225,65.06596002111594,Plant4
2202,0,Weld,10.243932189026918,7.359894615930767,3.974232860876424,61.56256702422596,Plant2
2203,0,Dimensional,16.156426880127132,13.554325161548993,6.076603384893156,60.448660104210205,Plant4
2204,0,Weld,216.83185722127212,4.586091587625425,3.8139872981679543,73.83804796892974,Plant3
2205,0,Dimensional,128.70546181477164,4.8785518821822444,4.969610446406302,65.83821791314622,Plant2
2206,0,Dimensional,8.003770779899458,13.000487895602445,8.628142400224053,54.16290097342441,Plant2
2207,0,Leak,59.526014366836364,13.742350637428036,8.572580647773288,58.96677615321097,Plant4
2208,0,Surface,39.18491489048478,4.896474983514677,4.185231353874362,72.53220416939254,Plant4
2209,0,Dimensional,103.54140248602356,2.7712144695919445,4.635276395680845,66.99709356218976,Plant4
2210,0,Dimensional,88.7798468059264,3.174213781718741,3.761942998538389,76.95940164684468,Plant1
2211,0,Surface,78.73084684841507,5.397950859892722,1.1482694499196597,73.46566244105462,Plant2
2212,0,Surface,45.3149791090349,11.898838002908333,7.072378690193435,61.109330711016455,Plant2
2213,0,Other,17.792130273642492,8.629893761351678,9.84268423334353,79.35508448908159,Plant3
2214,0,Other,162.7506729071258,7.922654949156005,4.113101124698454,80.17815324199256,Plant3
2215,0,Surface,254.2884785985592,9.593819105158012,3.366412545421457,47.14580442682161,Plant3
2216,0,Surface,346.212244020798,13.57290047500842,4.4543064073199865,65.31780820091937,Plant4
2217,0,Surface,7.248876205090716,3.1755949343535486,5.1700920956571705,59.50160509523971,Plant2
2218,0,Surface,161.60671203810227,11.031413659275557,2.728939779586239,62.39524200382456,Plant4
2219,0,Dimensional,155.57595670253255,14.048280993520267,4.0830430780317375,56.83849194928454,Plant4
2220,0,Dimensional,352.74404382210423,4.7735505428591996,7.029794507876037,55.585791177235244,Plant3
2221,0,Dimensional,34.98909228676264,12.891040107503848,5.254761268934543,74.0117323953225,Plant3
2222,0,Dimensional,162.65878582002696,11.074321239873528,7.5407720562579605,53.319384404332325,Plant3
2223,0,Dimensional,6.740996164795788,2.188090968950881,5.729535705723004,65.93354566740022,Plant1
2224,0,Surface,119.71497200174261,5.010951844707667,2.8221654624541626,51.5086291029484,Plant2
2225,0,Weld,51.850573462329926,9.87598189164645,3.847972046560481,77.69405811935107,Plant4
2226,0,Surface,175.79347304347112,8.531204413385751,5.4968241271089635,65.30033854716784,Plant1
2227,0,Dimensional,238.79974707088132,8.863171282849258,2.754821448077785,72.4529218467976,Plant1
2228,0,Dimensional,54.461819581759705,5.015095519888694,2.495360534178787,66.95105781200029,Plant1
2229,0,Surface,89.48101394044167,10.775045119212146,2.615598893268549,62.46755842758489,Plant3
2230,0,Dimensional,14.986534185672017,5.4634388221781,6.031608775627632,65.68370900915038,Plant1
2231,0,Surface,64.72902311838456,7.0626545642199,4.267519969154924,80.0733341951977,Plant2
2232,0,Other,53.70461997201107,6.795906906440991,7.364883262185895,56.025733391011926,Plant1
2233,0,Dimensional,24.272077092993698,10.736325287558682,3.2071592341067268,39.50651057548309,Plant1
2234,0,Dimensional,269.8610085291228,3.173285901881826,0.0851994640923035,57.13135285488457,Plant4
2235,0,Surface,19.232622451065254,4.672044713522408,4.73858976239357,52.90912536328608,Plant2
2236,0,Other,121.18627402154041,4.606461918905882,8.295110060787641,74.68014464498928,Plant3
2237,0,Weld,265.02870163406413,3.4095207635042315,5.069138833897211,63.24270704175317,Plant4
2238,0,Leak,291.60737774654956,4.698734724873968,2.255813513734261,73.27451084049433,Plant4
2239,0,Dimensional,189.14341523119504,9.891783483003607,1.751446807586508,65.31891582136335,Plant4
2240,0,Other,23.2507251259319,11.518186221364447,7.395803827846981,65.0867604182557,Plant1
2241,0,Dimensional,204.07552039748663,10.583944810598595,3.3851264571161774,66.63944953326691,Plant2
2242,0,Dimensional,38.849318244028474,8.17744579375147,8.08359065531306,79.80024285799686,Plant1
2243,0,Leak,306.73949189182514,2.6816494242488274,6.3081868977025675,66.86527574427282,Plant4
2244,1,Crack,148.1675916591324,14.467091138928076,3.46086257119063,76.09169849780099,Plant1
2245,0,Dimensional,184.60349947906082,4.184993990887396,7.334273688623282,75.45163868417178,Plant3
2246,0,Dimensional,10.664001917251099,10.68947781527372,3.152205693473462,63.367084185841776,Plant2
2247,0,Dimensional,104.89271263806475,13.867578001267443,2.105325775110004,64.26065483197938,Plant4
2248,0,Dimensional,206.53965522610594,11.071102247752851,3.2665092133111093,61.22197334166722,Plant4
2249,0,Dimensional,237.3045039392232,4.834645322456353,6.5374733031804375,77.83177225778444,Plant1
2250,0,Other,3.4859505346660633,6.1053518839322996,7.275933978002673,55.58937983482001,Plant1
2251,0,Surface,335.93942370248266,2.3926762711442375,4.207945474264177,57.77008271889026,Plant4
2252,0,Weld,5.316708417547507,9.965857130947477,1.2633773777217088,62.237559648251214,Plant4
2253,0,Weld,114.3915051431104,9.968908751460365,1.8864670777438879,53.518476698486474,Plant2
2254,0,Surface,141.86047604505345,11.431507557892932,2.8647088562812733,59.087052162909615,Plant1
2255,0,Weld,13.626652454557414,2.1429517605830775,2.412006241499752,76.36066192247355,Plant3
2256,0,Surface,5.904324977237865,12.631936754718065,5.530860752129133,71.51405648173437,Plant2
2257,0,Dimensional,184.4050500422484,11.603242446204005,8.876231689448902,60.79259805148031,Plant3
2258,0,Surface,58.27171021280115,3.831525923813155,6.591553148051175,73.02828911919192,Plant2
2259,0,Surface,13.595364364481467,6.5191459204967215,2.743538310018521,85.81908068677919,Plant4
2260,0,Weld,172.59534006959487,10.300823607754818,3.6112484686668895,68.13111892861973,Plant1
2261,0,Other,226.98671525314214,8.445359374224262,4.001418641402386,79.20359459433266,Plant2
2262,0,Surface,106.22918520844388,3.496225430716412,5.778428333986172,73.51588816797036,Plant4
2263,0,Weld,21.0992235805458,3.1354898767756687,8.142509471704019,62.0556303151435,Plant4
2264,0,Dimensional,1.840742724281257,12.15893188840519,4.065199241098292,66.9729796971412,Plant2
2265,0,Weld,144.7981591245208,4.027572534231528,8.077554582136377,70.2628246697443,Plant2
2266,0,Dimensional,95.85817594787476,4.237204761095766,9.207821916844456,57.55030256327887,Plant1
2267,0,Dimensional,126.25227237924585,12.802000629637849,4.300186267422549,38.907513446558006,Plant4
2268,0,Dimensional,201.31616294902938,9.957815249321822,4.248710757877384,56.65924437120961,Plant4
2269,0,Surface,68.34764575518707,9.86130290600164,4.278761265217767,43.418590515479295,Plant1
2270,0,Dimensional,15.957335517958825,8.231495027723419,5.124979971375773,57.48546573358744,Plant4
2271,0,Crack,337.5758614482953,9.396935187229783,4.283641806436348,47.925554537525485,Plant3
2272,0,Dimensional,94.56409558584159,9.823005974833544,6.768354922778611,73.80108704075035,Plant4
2273,0,Crack,114.63314188008947,14.581741052966544,1.902337439214436,53.174024992662865,Plant3
2274,0,Weld,325.10667972653675,4.89865299707853,3.930755809407776,70.44108088953219,Plant1
2275,0,Dimensional,321.8572248076214,4.789311456105969,5.658349346144471,72.66602063173472,Plant1
2276,0,Dimensional,101.86237819098326,2.743840340169104,6.740169014321023,72.01508773690185,Plant2
2277,0,Weld,42.39222024690004,10.55658438452119,9.390570127361482,46.31663815935429,Plant1
2278,0,Surface,701.7308414349708,9.137548350689404,2.421949544738118,76.22644395402193,Plant3
2279,0,Surface,137.03891457533814,3.446109650006317,3.695915171625488,69.20338366051472,Plant1
2280,0,Dimensional,62.9983855399369,6.739006156536434,0.46718685354532585,73.04265741202434,Plant3
2281,0,Surface,98.47316618780643,4.32262166930565,2.7802619852942714,83.29876269203685,Plant1
2282,0,Other,64.50842112238907,6.3092626252112,1.462149406131915,72.94332137106734,Plant4
2283,0,Dimensional,263.0381640206148,14.366434202129932,3.957405209871343,53.17347369050553,Plant1
2284,0,Surface,79.04934550253354,10.883144905446876,4.543268814716738,71.53283440848821,Plant2
2285,0,Dimensional,208.15142231588786,2.0983983103368455,5.938908479675123,49.96383106221032,Plant3
2286,0,Weld,220.04207191651705,5.282604959193607,4.402800939360157,64.37034381162297,Plant1
2287,1,Weld,208.69936219003972,2.1347001120111275,5.939874160824308,59.967712002198375,Plant4
2288,0,Dimensional,153.69754292325692,11.29329048399285,5.228148334187885,65.10150540361518,Plant2
2289,0,Dimensional,231.621427152599,8.102483426721218,2.9333535884996333,49.90457828211994,Plant4
2290,0,Dimensional,58.77179176085987,14.92224299358706,1.6274525883182442,51.05620923631775,Plant2
2291,0,Surface,14.614457800363912,11.536582393294557,6.167363999792132,60.50647584980882,Plant4
2292,0,Surface,221.76469165102333,8.732868255202465,8.293005970029014,62.77476892615358,Plant4
2293,0,Other,82.73888459959136,12.461170566705757,10.070770023364032,60.74204921118614,Plant3
2294,0,Surface,16.350066232291464,11.16244746604299,6.870909402469242,79.50452498019212,Plant4
2295,0,Dimensional,14.702499449902552,5.169090309267833,7.915030423888124,69.23642124457628,Plant2
2296,0,Leak,20.814225807592514,8.893357572757715,5.92291940807787,68.96191459759382,Plant4
2297,0,Surface,166.8233996865914,9.227983422842922,5.604018771180423,61.17687658637986,Plant3
2298,0,Surface,148.8999329092853,7.866012081901444,5.222002047583056,51.08168160319498,Plant4
2299,0,Dimensional,27.351399643824653,4.329504097119706,4.788380711958272,64.95879215159027,Plant3
2300,0,Dimensional,225.2180337102694,4.903797671552531,6.21415311085827,83.07269966149946,Plant3
2301,0,Crack,39.63648156312259,5.653616212427501,3.9588058372705524,67.24379627884154,Plant2
2302,0,Surface,188.99602107844993,2.133316941916129,4.705115096825616,76.13192427235226,Plant4
2303,0,Dimensional,80.5207119105107,13.920270598203622,2.6440674340712227,77.39390887049524,Plant2
2304,0,Surface,157.81028333582432,10.919247890585225,5.949853338129818,70.59541258948013,Plant3
2305,0,Crack,57.63317707539945,10.965025105198121,3.081804917706997,67.20273971734035,Plant2
2306,0,Dimensional,51.16721788497134,9.440297979518578,5.067489980960425,55.12268519290328,Plant2
2307,0,Surface,220.93383201380232,10.961040506093768,6.000982187284761,62.91552858455226,Plant3
2308,0,Other,4.312853258268209,14.764213148357273,6.171782862739627,61.391047638124036,Plant3
2309,0,Dimensional,441.4094779837964,7.007084389248413,6.543017075630869,68.29995557446148,Plant2
2310,0,Weld,125.35612106906359,11.262832629395328,4.573416949703889,50.85933392534815,Plant4
2311,0,Surface,67.9782309791684,6.673877056907867,5.972127558779375,59.627093043482134,Plant3
2312,0,Surface,118.68096294819252,13.105754383708737,4.026749473775592,69.04015890116408,Plant3
2313,0,Dimensional,15.714353304735763,13.154371889570456,1.0582525739795536,57.97885180400663,Plant4
2314,0,Dimensional,86.59855123314833,13.729463530505305,6.060618547483119,55.843902462162994,Plant1
2315,1,Surface,504.73123969949256,2.0710232151444186,5.596976213728284,57.08584944519479,Plant3
2316,0,Dimensional,32.187805623646156,5.876488784949233,7.026647005798272,62.275906209009875,Plant1
2317,0,Surface,153.7362026673133,3.741016565620749,4.949422574256797,41.19308412234274,Plant4
2318,0,Dimensional,68.5054664249048,7.9018205725720385,1.7936732685651768,57.53840987338798,Plant4
2319,0,Dimensional,126.82442222678817,8.440845354830872,4.816738431271555,74.52753211676915,Plant4
2320,0,Other,27.512558842259452,5.326752556785522,6.7731611294794565,68.23878580406537,Plant4
2321,0,Surface,76.29071798459834,11.404804396585915,5.952069617592854,69.2003857823002,Plant2
2322,0,Other,470.00033718466574,5.507006323456602,4.706510854210329,46.72308834086134,Plant2
2323,0,Dimensional,26.072372944336852,13.100587878683662,1.672881544173634,60.85801021944124,Plant1
2324,0,Surface,121.41897159785643,4.309571785843229,2.9479660901921547,63.8412094743873,Plant4
2325,0,Dimensional,102.84882812980268,6.774058831948687,5.954477723702736,69.6436160981294,Plant1
2326,0,Weld,99.90334129188551,10.089090859515967,1.6696856958514417,76.10855517895484,Plant1
2327,0,Weld,114.57986746094255,9.869355916022293,4.363510170486329,74.54725915800212,Plant4
2328,0,Dimensional,83.71598099761141,3.014378456066866,5.076844357952844,59.14625033027072,Plant1
2329,0,Crack,2.04908567628278,13.001361958482327,7.299874311680123,59.37517795441957,Plant1
2330,0,Dimensional,276.426441186104,9.774844134587077,6.228981102261082,79.12015989061334,Plant1
2331,0,Surface,210.5209568984829,13.308174133193189,6.925622465647928,61.399294177130564,Plant1
2332,0,Other,22.963623552675895,13.27926251696229,5.603706648065218,54.17405298912947,Plant2
2333,0,Leak,63.983513557922635,9.096942974875404,3.3091780355770153,62.928681419969564,Plant1
2334,0,Other,176.64788349131507,13.840158945048692,3.772679064182906,78.49359789285819,Plant4
2335,0,Dimensional,469.81723666896005,13.029301384574927,3.134680721517442,55.951288231598966,Plant1
2336,0,Dimensional,362.24829186824354,14.455598279303024,6.181561683852411,60.71120140226306,Plant4
2337,0,Dimensional,275.5437040462038,13.056479181272282,3.612155562154885,56.364891008574176,Plant4
2338,0,Surface,20.69033062956633,12.675650063014944,4.2119993739430335,74.5639432872567,Plant2
2339,0,Weld,295.07373451538507,8.101686248799849,5.044982476373697,67.87854063449666,Plant2
2340,0,Dimensional,252.88652731238335,4.7564037849130605,8.28262489316256,74.25880244360482,Plant1
2341,0,Surface,56.77540368175783,13.839213529981317,6.314267815886462,80.65018881555325,Plant1
2342,0,Dimensional,60.20856386242826,11.393139423798983,3.4542931507977817,49.87898221022728,Plant3
2343,0,Dimensional,73.9220988719797,5.662722234580763,5.303695314465786,57.40848627640468,Plant1
2344,0,Surface,128.11491685455877,6.432944395823353,8.302623520991677,60.664780832071145,Plant3
2345,0,Surface,36.26819299327775,10.919020654143868,6.230358656857883,65.68838359623948,Plant3
2346,0,Weld,2.7859012471703335,8.211625008597721,1.8034952810018794,70.0589760779906,Plant2
2347,0,Dimensional,18.270431095927147,3.0592733040027875,3.169521142724471,60.0854637244933,Plant4
2348,0,Weld,69.60305933897683,3.838823294693541,3.0161289949937595,58.08058471378497,Plant3
2349,0,Dimensional,39.75471462340091,11.693432885660044,7.881459650719936,74.56659432221818,Plant1
2350,0,Dimensional,173.53376290433783,6.271403870263801,7.512562471727311,70.46097520324957,Plant3
2351,0,Surface,13.538603143749345,8.59944256922651,3.7499260444287703,68.15881781349236,Plant2
2352,0,Leak,299.3442679229524,11.966079217295835,3.7068395603853412,43.54241036552143,Plant3
2353,0,Dimensional,270.8298951750335,11.765282718178682,5.089383565324567,77.06676498469055,Plant3
2354,0,Dimensional,287.3072394514084,4.17119534953456,5.14933809218692,66.83969140985988,Plant3
2355,0,Surface,161.4689719774918,3.279120237187459,3.0753481413540054,63.38020816043867,Plant3
2356,0,Dimensional,13.580239940685487,9.68497980854617,4.501738650202914,56.80667358324834,Plant3
2357,0,Weld,69.17978975615549,11.641227361106115,2.0927934602935814,58.67085613944317,Plant3
2358,0,Weld,16.905449200986254,3.937518985940335,7.544641409822072,56.09085910442053,Plant3
2359,0,Dimensional,527.7708467492391,6.8354187352545726,1.479338974336641,45.02425125141157,Plant2
2360,0,Surface,48.60274092248186,13.313613947579329,1.4571211562145048,56.82478199089145,Plant1
2361,0,Weld,105.63282751168832,14.274900840284173,5.87007890902386,49.00962102916822,Plant2
2362,0,Dimensional,181.3647224293735,7.9029068923458965,2.526247524331892,64.39532698784326,Plant3
2363,0,Surface,304.01514040331426,3.033707142400829,3.99807008373092,53.49239132958082,Plant3
2364,0,Dimensional,169.04822242031253,5.350053930630906,5.126345722205232,72.29934089111597,Plant4
2365,0,Surface,134.68853118165174,5.028608964101929,6.350601659733674,48.356793081480745,Plant2
2366,0,Dimensional,75.27903894845475,5.106528367033741,4.5578357641022516,76.9474494919794,Plant3
2367,0,Weld,111.58596292150125,8.42046216993025,8.558343594559588,73.36614896609508,Plant4
2368,0,Dimensional,11.867615251149488,9.581933471990425,4.999122022680181,54.33764280382989,Plant2
2369,0,Dimensional,258.4197082803386,3.5926246528391594,7.381589416517485,64.05732852246896,Plant3
2370,0,Weld,94.17290770420163,13.561628084868346,5.557111560732987,56.456221618048716,Plant4
2371,0,Dimensional,4.915521834319981,10.059659702654493,9.262419516014663,70.78599345507679,Plant4
2372,0,Dimensional,302.94071554040386,9.76427249348407,7.116727007848377,82.99856823153509,Plant3
2373,0,Dimensional,80.63721723594311,14.834626978995693,5.086939550945226,76.81064011106821,Plant1
2374,0,Dimensional,243.53118477885351,10.165871707410629,6.257661433814961,58.12271878052629,Plant3
2375,0,Crack,233.29529022019648,14.076468940915404,4.478368288938136,66.14634614861029,Plant4
2376,0,Weld,202.97644364734882,5.721340640677292,4.4582003232897645,80.2226232390289,Plant1
2377,0,Dimensional,7.604291092118352,5.121683374504468,2.393178343928829,70.2427076573835,Plant1
2378,0,Weld,34.05342739663588,8.71474292871789,3.383476795065743,75.10112729888598,Plant2
2379,0,Surface,250.06009857815076,8.61191631927666,9.121942770311442,71.51228551757431,Plant1
2380,0,Crack,275.1055454546257,4.944287443290659,2.591937257442841,65.76258239623753,Plant4
2381,0,Dimensional,73.51396055463526,11.09552353969932,3.689014574432723,64.3053446525149,Plant4
2382,0,Surface,69.58710568526844,2.3852396500770126,4.812562646081795,52.89096097916446,Plant2
2383,0,Surface,23.10508469938376,10.978196143142885,4.879181410494859,57.34185300059718,Plant4
2384,0,Surface,414.5927557153599,7.943312519602902,5.767451639461921,55.98195019794424,Plant4
2385,0,Surface,28.764359938631664,10.957097640986028,4.061758583771874,61.48653626055399,Plant4
2386,0,Dimensional,25.42538693943881,8.202048198339746,5.890752733992675,65.99548022118694,Plant2
2387,0,Weld,129.71471915340067,14.705339177501035,7.284770882293451,63.920658993686956,Plant1
